Participant_ID,Age,Gender,Device_Type,Experience_Level,Task_Success,Completion_Time_s,SUS_Q1,SUS_Q2,SUS_Q3,SUS_Q4,SUS_Q5,SUS_Q6,SUS_Q7,SUS_Q8,SUS_Q9,SUS_Q10,UEQ_Attractiveness,UEQ_Efficiency,UEQ_Perspicuity,NASA_TLX_Mental,NASA_TLX_Temporal,NASA_TLX_Frustration,Trust_Score,Ease_of_Use,Willingness_to_Reuse,Attention_Check_Passed
P0603,46.0,M,Android,,0.0,91.58317497581145,4.0,4.0,3.0,4.0,5.0,4.0,,3.0,5.0,4.0,,5.0,6.0,17.198272847715508,11.541346256050504,2.9762685367152986,3.0762708589125243,5.610467076913411,2.7574148445243396,0.0
P0604,42.0,F,iOS,Intermediate,1.0,5.9867921101680235,3.0,5.0,3.0,5.0,1.0,3.0,5.0,4.0,5.0,1.0,6.0,6.0,5.0,7.371107592932352,21.0,2.154122689346833,6.547811570808916,4.930036469749652,4.306965709701899,1.0
P0605,35.0,M,Desktop,Beginner,1.0,319.4774246924151,5.0,4.0,4.0,4.0,4.0,5.0,3.0,5.0,2.0,3.0,5.0,5.0,4.0,18.327074062546004,,-3.3419978324865705,6.4446265222258905,6.9774304818640465,3.9202359295953473,0.0
P0606,35.0,M,Desktop,Advanced,1.0,102.4202673591444,2.0,4.0,4.0,5.0,4.0,1.0,4.0,5.0,4.0,4.0,6.0,6.0,4.0,11.302100350903627,7.9541046885131275,2.870478277982401,6.843550104678384,5.207091538260715,4.888962839248188,1.0
P0607,18.0,M,Desktop,Advanced,1.0,67.21296766077498,4.0,3.0,2.0,4.0,3.0,4.0,5.0,3.0,2.0,5.0,6.0,7.0,6.0,21.0,15.39850458684345,-2.9060948374734923,6.999768978186521,7.51777846343397,5.740435192121292,1.0
P0608,41.0,F,,Intermediate,1.0,56.57653555368197,5.0,5.0,4.0,2.0,5.0,4.0,5.0,3.0,2.0,5.0,6.0,3.0,4.0,,4.19942628809708,4.16617788836766,7.207145120710624,6.870063287481191,4.908789529854594,1.0
P0609,39.0,F,iOS,Beginner,1.0,101.51192091259384,2.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,5.0,4.0,6.0,3.0,5.0,11.179942118188066,9.24959084301519,6.001222569969926,5.944278921566693,6.4464256662734805,3.329741540785535,1.0
P0610,48.0,M,Android,Beginner,0.0,48.893329707755456,5.0,2.0,5.0,3.0,1.0,3.0,4.0,5.0,5.0,3.0,3.0,6.0,5.0,9.532944535466475,12.973626052224093,7.525149675286791,4.624727304455188,5.789594622350554,3.754152071473756,1.0
P0611,25.0,F,Android,Beginner,1.0,139.1684632736958,3.0,4.0,4.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,6.0,6.0,15.115220176264854,4.526088745338857,-2.275577005963755,6.246019068502234,5.787500233118629,5.122802392389829,1.0
P0612,18.0,F,Android,Intermediate,0.0,51.50438770389113,4.0,3.0,2.0,3.0,2.0,4.0,5.0,4.0,2.0,3.0,6.0,5.0,6.0,6.374865704430816,14.102556963852269,5.967949334721007,5.239008053448845,5.662978483817919,3.0568399252337315,1.0
P0613,48.0,M,iOS,Beginner,1.0,32.418966513651846,5.0,4.0,1.0,5.0,3.0,3.0,1.0,5.0,5.0,5.0,6.0,6.0,5.0,11.109078793924901,9.338627102770603,-2.0126301085521963,3.973687776533017,7.3407994276674176,3.512686084383165,1.0
P0614,34.0,M,Desktop,Intermediate,1.0,55.89818264750566,5.0,2.0,5.0,,3.0,5.0,5.0,4.0,3.0,4.0,6.0,5.0,5.0,14.806330754449329,18.41329071362372,-0.027957935538985623,4.1789939714423925,6.462379995211906,3.1531056647680873,0.0
P0615,32.0,F,Android,Intermediate,1.0,110.82139938184889,4.0,5.0,5.0,2.0,4.0,3.0,5.0,2.0,5.0,2.0,7.0,5.0,4.0,5.006321887523023,5.617491285863999,5.30271776198968,6.854223141359344,7.591340938171573,5.660541332941326,1.0
P0616,26.0,,Android,Intermediate,1.0,160.7796264452537,2.0,5.0,4.0,4.0,5.0,5.0,2.0,2.0,4.0,2.0,5.0,4.0,4.0,21.0,10.139678278593921,-2.3172669406253843,7.8943621056883115,5.000655244839188,4.399456744315371,0.0
P0617,33.0,M,Android,Advanced,0.0,41.918420147811425,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,6.0,5.0,5.0,12.690427549727268,10.487494959253228,8.652199705122252,4.97095182305863,4.600893135890821,5.709684668858167,1.0
P0618,,M,Desktop,Advanced,1.0,437.09666508625264,4.0,4.0,1.0,2.0,5.0,5.0,4.0,5.0,3.0,4.0,6.0,7.0,4.0,13.063888774577425,15.54878139562994,0.600774296811597,6.3462194623312564,6.6428945784943805,4.1624381862995055,1.0
P0619,48.0,M,iOS,Intermediate,1.0,77.15168256078888,4.0,,4.0,5.0,1.0,3.0,3.0,4.0,5.0,4.0,5.0,6.0,7.0,8.707422623314374,11.046799354896336,-4.7458321928769776,7.105346644360121,5.778936898392923,,1.0
P0620,23.0,M,iOS,Advanced,0.0,92.24990229939228,3.0,4.0,4.0,3.0,2.0,5.0,2.0,4.0,4.0,4.0,7.0,3.0,6.0,6.580074886912667,13.23050674201672,6.522669399855859,5.685228754331617,3.0597515545092326,3.9597163396110346,1.0
P0621,41.0,F,Android,Intermediate,1.0,44.086791918007876,5.0,2.0,4.0,5.0,3.0,3.0,2.0,4.0,5.0,4.0,5.0,6.0,5.0,6.24109000321095,4.140759037792406,-0.1373488919535264,7.296877969966573,5.868707358758261,5.853433862218116,1.0
P0622,35.0,M,iOS,Advanced,0.0,77.87891776381646,,1.0,3.0,5.0,5.0,4.0,5.0,3.0,3.0,5.0,6.0,7.0,4.0,19.300811426765787,6.5947420918841,,5.417240815652901,,4.324553605159106,1.0
P0623,49.0,M,Android,Beginner,0.0,131.62450019539605,5.0,3.0,5.0,1.0,5.0,5.0,4.0,4.0,4.0,2.0,6.0,5.0,5.0,12.68961917367445,10.293974160027991,10.867250257352339,5.169519664743599,4.000478085757135,4.547993119594684,1.0
P0624,32.0,M,Android,Advanced,1.0,63.52039237483498,5.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,5.0,5.0,4.0,6.74058071783014,5.2892286982153065,2.5118493089190217,6.866885943721896,6.291358789758686,4.485008035996541,1.0
P0625,18.0,F,Desktop,Beginner,1.0,101.45461542308361,5.0,4.0,2.0,4.0,4.0,5.0,5.0,5.0,3.0,5.0,7.0,5.0,,7.104676918046506,9.996959273426237,5.117673107159684,5.602251531110198,6.704856448002275,5.940445898389158,1.0
P0626,37.0,F,iOS,Beginner,1.0,30.176457994551836,4.0,5.0,5.0,4.0,3.0,5.0,5.0,4.0,4.0,5.0,6.0,6.0,7.0,8.054727042689512,13.673917098915805,9.64059352680935,4.771401265701405,6.527714847068361,5.961911744594666,0.0
P0627,46.0,M,iOS,Intermediate,1.0,46.16697747940919,5.0,5.0,5.0,1.0,3.0,4.0,5.0,5.0,5.0,3.0,5.0,6.0,5.0,6.326512522384143,4.38377373492443,,7.222386392601944,5.954860765318286,4.4850665330951935,1.0
P0628,55.0,M,Desktop,Advanced,1.0,139.9877777671864,4.0,5.0,4.0,4.0,3.0,3.0,5.0,4.0,3.0,5.0,4.0,5.0,6.0,12.737081838305318,11.399324153474849,-3.468723339830548,4.271849567651796,5.608528034467092,4.492292009367018,1.0
P0629,25.0,Other,Android,Beginner,1.0,46.75321956169297,4.0,5.0,5.0,4.0,4.0,3.0,2.0,4.0,4.0,5.0,4.0,6.0,5.0,18.37470783820878,14.664118463752919,-4.1582786096514885,6.955031434772282,6.323315712972734,5.114425316819897,1.0
P0630,29.0,F,iOS,Intermediate,1.0,263.2687022042753,5.0,5.0,1.0,3.0,3.0,5.0,4.0,5.0,3.0,3.0,6.0,6.0,6.0,16.969123590517942,10.971713912227488,-3.4861751222021615,7.261394055780799,7.627985043956771,5.8981925634811585,1.0
P0631,42.0,M,iOS,Intermediate,1.0,209.39253371280242,4.0,4.0,5.0,3.0,5.0,4.0,2.0,4.0,5.0,4.0,4.0,3.0,6.0,,8.74126116968104,-4.247564932189468,7.037891168049816,7.185118023167139,5.793099098807544,0.0
P0632,34.0,F,iOS,Intermediate,1.0,50.84733130212975,3.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,6.0,4.0,7.0,5.15180291761876,20.852488011270466,5.008782475320446,6.058310731441373,6.762017422347208,4.053976045706921,1.0
P0633,57.0,F,Android,Intermediate,1.0,172.0440908975612,1.0,5.0,3.0,5.0,5.0,3.0,3.0,3.0,4.0,5.0,6.0,5.0,6.0,14.213446444894858,9.455982016819874,0.19773538816150715,7.784244315143008,6.25801246394769,4.560040209121583,1.0
P0634,58.0,M,iOS,Advanced,0.0,70.40231207919088,4.0,4.0,5.0,5.0,4.0,4.0,2.0,3.0,4.0,1.0,5.0,5.0,6.0,15.90858157007575,12.460270369107771,0.8575749400020609,5.462708543392294,3.339533197313057,5.399280781477658,0.0
P0635,32.0,F,iOS,Intermediate,1.0,175.66931601910838,,3.0,4.0,5.0,5.0,2.0,3.0,4.0,2.0,4.0,6.0,5.0,4.0,6.683723292182961,8.56327687034695,3.6700005917186864,5.286203088898077,5.97343498830594,4.202381463645509,0.0
P0636,26.0,F,iOS,Intermediate,1.0,176.11111514763948,3.0,3.0,2.0,5.0,5.0,3.0,5.0,2.0,3.0,3.0,7.0,5.0,7.0,17.435917666521686,21.0,-4.491211370935561,6.939010425532346,6.310687442476592,4.833051935857374,1.0
P0637,37.0,F,Android,Intermediate,1.0,42.51432120908885,5.0,3.0,3.0,4.0,2.0,3.0,5.0,4.0,3.0,4.0,5.0,6.0,7.0,,9.144832972287162,-0.2871052432283321,6.3594070550234285,5.450447534471273,4.5628324221316845,1.0
P0638,27.0,F,iOS,Intermediate,1.0,47.02517861824638,5.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,,6.0,6.0,7.0,20.32793844580844,15.366106451933064,-0.7071039245968693,6.965876565049425,7.149591971496524,2.78292563560339,1.0
P0639,18.0,M,Android,Beginner,1.0,47.78260241948309,5.0,5.0,3.0,5.0,1.0,4.0,4.0,3.0,3.0,4.0,4.0,5.0,5.0,9.970485847091183,8.47072769979304,-3.3911809159698816,6.342216213798422,6.111722420992572,3.586483269289078,1.0
P0640,22.0,M,iOS,Intermediate,1.0,107.55644282065039,2.0,1.0,5.0,5.0,5.0,,4.0,3.0,4.0,5.0,5.0,5.0,6.0,5.995052705925635,11.328725063184136,-2.9536331691945774,5.684255983121423,5.893380631598225,4.140334600867956,1.0
P0641,30.0,M,iOS,Intermediate,1.0,194.9640188279437,5.0,5.0,2.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,6.0,5.0,5.0,21.0,5.204289373141653,-3.6362250391670337,7.487046376710496,7.0591970941513456,4.254352827645606,0.0
P0642,56.0,Other,iOS,Beginner,1.0,119.96255913753816,2.0,3.0,2.0,4.0,3.0,5.0,3.0,2.0,2.0,3.0,6.0,7.0,6.0,13.820769797384209,21.0,0.7409729882147387,6.979554469619801,7.2936095673356425,5.836675043080129,1.0
P0643,44.0,M,iOS,Intermediate,1.0,142.4222246624458,1.0,4.0,4.0,5.0,5.0,5.0,5.0,2.0,3.0,4.0,6.0,7.0,5.0,5.939627431289326,21.0,4.524106681261477,6.684754430784759,6.405239225734265,,1.0
P0644,37.0,F,Android,Intermediate,1.0,11.881325707708207,4.0,4.0,4.0,1.0,5.0,5.0,3.0,,5.0,5.0,5.0,3.0,6.0,,7.837357145844852,2.046477752569473,6.37405012500749,6.519481986955502,6.423025366136243,1.0
P0645,42.0,F,Android,Intermediate,1.0,27.920215216227,4.0,4.0,3.0,5.0,4.0,3.0,4.0,2.0,3.0,2.0,6.0,7.0,6.0,12.047701782407781,11.700671155209957,0.82935751839499,5.849632908178039,7.295673003297354,4.026357158868775,1.0
P0646,18.0,M,iOS,Beginner,1.0,96.42516441448672,3.0,5.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,7.0,5.0,7.0,10.117145421143785,13.977877731869079,-3.4959694243852466,4.917083096187908,6.521761962467633,4.725160849724496,1.0
P0647,52.0,F,iOS,Intermediate,1.0,38.082493968640414,1.0,4.0,,5.0,4.0,3.0,4.0,2.0,5.0,1.0,5.0,6.0,6.0,7.18707309136688,14.675628460228513,-3.3679263215377997,6.4500423429710025,7.432125053292364,5.133137553947285,0.0
P0648,55.0,M,iOS,Intermediate,1.0,106.88123256803411,5.0,4.0,5.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,6.0,5.0,5.0,6.514877408349823,,0.3729196924814442,7.146036655781987,7.388410496071419,3.7492974184484313,1.0
P0649,42.0,F,iOS,Intermediate,1.0,188.58390320861184,3.0,3.0,5.0,4.0,5.0,3.0,4.0,5.0,4.0,5.0,6.0,,4.0,9.515167862345427,4.518968569075006,-1.3287278924986974,7.251213623680231,6.933868762016373,4.536487629927902,1.0
P0650,35.0,M,Android,Beginner,1.0,83.66690845319783,3.0,5.0,1.0,4.0,4.0,5.0,3.0,4.0,3.0,1.0,6.0,5.0,6.0,3.6939563616735205,16.152970183976215,-1.8630257773827448,7.109637595782315,4.499069037947447,5.79191758908388,1.0
P0651,37.0,F,Desktop,Beginner,1.0,109.76209122015266,2.0,5.0,5.0,5.0,4.0,4.0,,3.0,4.0,3.0,6.0,6.0,6.0,14.001923883403073,8.122504132246975,3.315260280827591,5.360800222755517,5.774262412765418,6.283057369463176,1.0
P0652,18.0,M,iOS,Intermediate,1.0,105.17532554603295,5.0,,2.0,1.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,6.0,5.0,4.643660139076565,11.954143189902116,1.4428324061773559,6.999397998088729,7.506459983443738,4.860033234094716,1.0
P0653,,M,Android,Intermediate,1.0,50.99658767065159,3.0,5.0,4.0,5.0,4.0,2.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,11.94293713919179,6.165291050620192,16.0,5.785264630324596,6.627383746253551,5.18648669331094,1.0
P0654,19.0,M,Android,Beginner,1.0,133.6356716977235,5.0,,1.0,4.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,21.0,8.854564892284278,3.932797299535867,4.847561139602007,5.404214686729082,4.069049772018635,1.0
P0655,30.0,M,iOS,Intermediate,,105.9441066145277,5.0,4.0,5.0,5.0,3.0,3.0,4.0,4.0,4.0,5.0,6.0,4.0,6.0,21.0,4.784402837116456,-4.755348482289508,5.462554600802325,5.941287201899234,4.670458666565534,1.0
,34.0,Other,Android,Advanced,1.0,17.052311826748657,4.0,5.0,5.0,5.0,4.0,2.0,2.0,5.0,3.0,3.0,5.0,6.0,5.0,21.0,19.078272103066436,-3.9421006848236146,6.769773444420402,5.035577614415438,5.2502485377654695,1.0
P0657,36.0,M,Android,Beginner,1.0,55.58760641235112,4.0,5.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,5.0,6.0,5.0,7.0,21.0,5.7893585697397905,-3.0862801893593517,7.210053502766428,7.130395104769979,5.147836631415508,1.0
P0658,41.0,F,iOS,Intermediate,1.0,56.0232265537424,2.0,2.0,5.0,5.0,5.0,4.0,3.0,3.0,4.0,4.0,6.0,7.0,,6.00342150896972,7.18260715887756,-4.538921884309959,6.067750667164743,5.540101614530263,6.2925916632993975,1.0
P0659,31.0,Prefer not to say,iOS,Intermediate,1.0,64.09832415823719,2.0,4.0,5.0,3.0,2.0,1.0,4.0,1.0,4.0,4.0,6.0,6.0,6.0,14.850987574806691,6.577017193047412,0.17974665127226075,6.4708829946176625,6.660586460115193,4.293291724698257,1.0
P0660,29.0,M,Desktop,Intermediate,1.0,33.2479671446754,3.0,1.0,5.0,3.0,4.0,3.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0,21.0,6.291283743794052,2.6534811992917415,7.753231385347065,5.223199251260717,3.005609579446781,1.0
P0661,43.0,Other,Android,Advanced,1.0,125.96835171716751,4.0,4.0,5.0,2.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,7.0,9.827393296642205,7.846992268345824,-2.8896505684175637,5.447223090209761,5.813599578681049,4.848999661489305,1.0
P0662,32.0,F,Android,Intermediate,0.0,51.23082830569627,4.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,7.0,5.0,7.0,21.0,13.06903475874288,5.036602570542994,4.9472718788284125,5.495415813381341,4.606091219923686,1.0
P0663,52.0,F,Android,Intermediate,0.0,43.41037375493413,3.0,3.0,5.0,2.0,5.0,3.0,3.0,4.0,4.0,5.0,6.0,4.0,7.0,11.634276863812545,12.427820256632117,5.661108990493786,4.907016651282774,4.158530693221262,4.142507292266328,1.0
P0664,18.0,M,iOS,Advanced,1.0,1081.8231008802945,4.0,3.0,5.0,5.0,4.0,1.0,1.0,4.0,4.0,5.0,6.0,5.0,5.0,3.495502893152827,11.02450914448855,15.794275828473232,4.776919434572607,5.921030253338012,2.8912463068035077,1.0
P0665,34.0,,iOS,Intermediate,1.0,70.61603653849374,4.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,5.0,3.0,7.0,6.2598574296592195,10.67818866830027,4.0499667594541595,7.087968701378015,5.930517869271449,4.867391640571305,0.0
P0666,41.0,F,iOS,Beginner,1.0,48.37788631520595,3.0,4.0,4.0,5.0,4.0,,4.0,2.0,5.0,4.0,5.0,7.0,6.0,8.925036588930954,10.509083423037225,-3.1080609219802295,5.721572681121043,4.730436392044755,3.9800576621174684,1.0
P0667,42.0,M,iOS,Intermediate,1.0,60.71485621253582,4.0,4.0,4.0,5.0,5.0,3.0,3.0,4.0,5.0,1.0,5.0,6.0,6.0,18.8084768026601,5.045940963360799,2.3549032924987943,7.23179330487843,4.860159644990948,5.3393762669122795,0.0
P0668,33.0,F,iOS,Beginner,1.0,169.65399460066112,4.0,3.0,4.0,5.0,5.0,,4.0,5.0,3.0,4.0,6.0,5.0,6.0,17.986937560755365,21.0,-4.624458860483484,7.0252029522496615,6.636213595387346,6.031191997678814,0.0
P0669,50.0,Prefer not to say,iOS,Advanced,1.0,151.46609256690763,4.0,2.0,5.0,5.0,,1.0,5.0,5.0,3.0,4.0,4.0,6.0,6.0,3.6466244027045964,8.50104565531029,-0.7485524046570786,5.2748849735426315,6.610972848739613,4.851077091415586,1.0
P0670,41.0,F,iOS,Beginner,0.0,44.44853894086718,3.0,5.0,4.0,5.0,1.0,3.0,3.0,5.0,5.0,4.0,6.0,6.0,6.0,6.721799227471311,21.0,9.715719738796793,4.781031379420704,3.881994454420253,4.688293464297483,1.0
P0671,41.0,M,Android,Advanced,0.0,149.9500104590812,2.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,5.0,5.0,5.0,7.0,5.0,8.77340561157597,14.656179740609804,4.388926726016781,4.2431704555447185,5.853873981905915,2.910594398660057,1.0
P0672,52.0,M,Android,Intermediate,0.0,23.337271808864305,4.0,4.0,2.0,5.0,3.0,2.0,5.0,5.0,4.0,4.0,7.0,3.0,6.0,21.0,9.002562514438102,10.02287389479363,4.918451286438925,3.8333943875837804,3.6222461225184945,1.0
P0673,23.0,M,,Intermediate,1.0,42.37515602478206,4.0,3.0,5.0,4.0,3.0,4.0,3.0,4.0,4.0,,5.0,6.0,4.0,6.722399257801388,8.612696762456233,-3.601899963503248,6.18069027040767,6.019235725320924,3.645743239879697,1.0
P0674,39.0,F,iOS,Advanced,0.0,0.0,3.0,4.0,3.0,1.0,5.0,,4.0,4.0,2.0,3.0,3.0,5.0,6.0,7.320319131329889,8.093675211504117,1.309650626182074,4.687272349062098,5.132374730846881,4.403012746740867,1.0
P0675,37.0,F,Desktop,Intermediate,1.0,21.463002242740405,5.0,4.0,4.0,3.0,4.0,3.0,2.0,5.0,3.0,5.0,5.0,6.0,3.0,21.0,9.222113900679703,2.335427103529387,7.514828940406701,7.011616879168102,4.429423342101016,0.0
P0676,43.0,M,iOS,Beginner,0.0,237.0824048297608,3.0,5.0,4.0,5.0,,5.0,4.0,2.0,4.0,4.0,6.0,6.0,6.0,21.0,21.0,7.018481093278225,4.994795142497104,4.4112255059532455,4.459014022710307,1.0
P0677,37.0,F,Android,Intermediate,1.0,42.48907519436699,5.0,4.0,3.0,3.0,5.0,4.0,1.0,3.0,3.0,4.0,4.0,6.0,5.0,8.851477338759173,6.974482312244931,10.873633576957605,5.121267331651034,4.041535541108813,5.196449812394809,1.0
P0678,39.0,M,Android,Beginner,1.0,87.85552514944371,4.0,2.0,4.0,3.0,3.0,2.0,3.0,5.0,4.0,4.0,7.0,7.0,6.0,12.842947968065465,15.225042313603186,-2.3605216206379125,5.23334216511773,6.844750846905029,5.2766621963094575,1.0
P0679,40.0,M,Android,Intermediate,1.0,200.17262304201606,4.0,1.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,6.0,3.0,7.299489952228815,10.1581993494861,-3.9957218601344566,,7.325893398915065,4.42468857662854,1.0
P0680,41.0,F,iOS,Advanced,1.0,1162.8511473480287,5.0,3.0,4.0,5.0,4.0,4.0,3.0,,3.0,3.0,5.0,6.0,5.0,13.882708188000535,13.545762788825511,-2.942259788324777,7.03466134563039,6.757292285132202,4.224237300627875,1.0
P0681,46.0,F,Android,Beginner,1.0,148.94874179102635,,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,7.0,6.0,,5.166630993693296,5.537582980667762,-3.9568712210182797,5.867132714615966,5.654822155787711,4.146011043743999,0.0
P0682,51.0,M,Android,Advanced,1.0,189.41395500841838,4.0,4.0,4.0,5.0,5.0,4.0,3.0,4.0,4.0,2.0,5.0,4.0,5.0,21.0,21.0,-3.404646294877222,6.605163405380538,7.110461283344006,4.601109043471207,1.0
P0683,54.0,F,Android,Intermediate,1.0,48.47582817631567,5.0,5.0,5.0,4.0,5.0,3.0,5.0,3.0,4.0,4.0,6.0,5.0,5.0,15.878876860638862,8.324245516975948,7.616315471706773,7.142881730445545,6.974494978274429,4.05477871638612,1.0
P0684,30.0,M,Android,Intermediate,0.0,0.0,5.0,3.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,6.0,6.0,6.0,15.208570245304486,3.1604676102457514,2.3484969627286456,4.083531801569307,4.573706699133005,4.003902319789377,1.0
P0685,49.0,M,Android,Beginner,1.0,46.01789844008433,2.0,1.0,4.0,3.0,2.0,5.0,4.0,3.0,4.0,4.0,5.0,5.0,6.0,15.287451014600798,5.785259761688241,-2.201875134958283,7.851985162433305,6.483434014772952,4.213891645526055,1.0
P0686,28.0,F,Android,Intermediate,1.0,48.16364151425359,5.0,2.0,3.0,4.0,3.0,2.0,3.0,5.0,3.0,3.0,7.0,4.0,5.0,7.443579548222739,10.918408743979747,-3.069088692438905,7.1708639700337775,6.58770001467597,4.444855959324788,1.0
P0687,37.0,M,Desktop,,1.0,264.2987295447736,5.0,4.0,5.0,4.0,4.0,,4.0,4.0,2.0,5.0,3.0,,6.0,5.897377771932991,11.652587463492967,6.505090559614608,5.696331434213607,7.6064211416023095,3.951611392552969,1.0
P0688,32.0,F,iOS,Advanced,1.0,7.358646336189906,5.0,3.0,4.0,3.0,5.0,4.0,4.0,3.0,5.0,5.0,5.0,5.0,6.0,9.441609737713222,10.550696430208205,-2.1470232361930135,6.21557862019384,6.151161354132095,5.4218044002430155,1.0
P0689,25.0,M,iOS,Intermediate,1.0,68.2463725708491,3.0,5.0,5.0,4.0,2.0,5.0,2.0,5.0,5.0,5.0,7.0,7.0,6.0,10.265822860885125,8.662436695030337,-2.317214254581008,6.20360783632894,7.710561085509984,4.818882984539903,1.0
P0690,21.0,F,Desktop,Intermediate,1.0,227.61130648498835,5.0,2.0,2.0,3.0,1.0,4.0,5.0,5.0,5.0,4.0,7.0,7.0,4.0,12.262310458046553,19.967869346763326,-4.465737298255791,6.038222565701883,6.321779183618563,6.334094934326595,1.0
P0691,34.0,F,iOS,Intermediate,1.0,39.90994637825978,3.0,5.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,2.0,6.0,5.0,6.0,21.0,3.1029663341190217,-3.914459438190988,7.7335484893627715,6.479629290807294,5.1163812882477595,1.0
P0692,48.0,M,Android,Advanced,1.0,28.63239117523292,5.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,3.0,3.0,,7.0,5.0,9.789929111743138,8.508666872003452,2.647344284671604,6.049671415320106,7.075049792032024,4.981627732890808,1.0
P0693,34.0,F,Desktop,Advanced,0.0,173.82061236521005,1.0,2.0,3.0,1.0,4.0,2.0,2.0,5.0,1.0,3.0,5.0,5.0,5.0,9.929010431193074,5.414737961697133,10.885026008162605,2.837305182260879,5.005681342989035,,1.0
P0694,47.0,M,Android,Intermediate,1.0,134.26533817538052,5.0,5.0,3.0,3.0,5.0,4.0,4.0,4.0,4.0,5.0,6.0,4.0,6.0,19.157458571776168,8.395330415048502,-2.2768440506371834,5.298003821138047,6.038670802458208,3.866376151161222,1.0
P0695,33.0,M,iOS,Intermediate,1.0,163.2182886699732,4.0,4.0,4.0,3.0,3.0,3.0,2.0,4.0,4.0,4.0,6.0,4.0,6.0,21.0,4.663551516575991,-0.9892665903414901,6.101145558282313,5.945108983692062,6.209327802254366,1.0
P0696,49.0,M,Android,Intermediate,1.0,158.28116930283284,4.0,4.0,5.0,1.0,2.0,3.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,9.248359944653938,8.390714346271949,-1.557442203149757,6.872875468927171,5.779873241040255,3.4191017080811514,1.0
P0697,30.0,F,Android,Intermediate,0.0,157.73662503768412,4.0,3.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,4.170843101349064,4.221896897078127,3.320731852317067,4.686764373279115,5.667099591746929,3.703394597881779,1.0
P0698,42.0,M,Android,Intermediate,1.0,32.33730272306477,4.0,4.0,1.0,3.0,5.0,3.0,4.0,5.0,4.0,3.0,7.0,6.0,6.0,,6.286349031193797,-4.900965722669642,4.267886707456151,5.1346955283184625,4.906186946737495,1.0
P0699,38.0,F,iOS,Intermediate,1.0,18.023795324843473,1.0,2.0,3.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,6.0,5.0,14.060975539820543,16.734638128839304,-2.197197488389628,7.3273716197362315,6.061103630055357,2.956348431903378,1.0
P0700,36.0,F,Android,Advanced,1.0,65.04330950426026,4.0,3.0,5.0,5.0,3.0,5.0,5.0,4.0,5.0,3.0,5.0,5.0,6.0,12.612379177096305,9.894527391835393,-0.566008357551187,6.850738245063292,6.72013984649621,6.225736193937306,1.0
P0701,22.0,M,,Beginner,0.0,37.08250939185744,5.0,1.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,6.0,6.0,14.707637586641352,9.03110343175883,1.7115548408462384,2.5870374107681715,5.103675240042384,5.384356700390548,1.0
P0702,20.0,M,Desktop,Advanced,1.0,183.3421827198369,,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,6.0,3.0,5.0,21.0,21.0,-0.05180973809568368,5.905189227790621,6.73907553682821,6.173294040098818,
P0703,30.0,F,iOS,Intermediate,1.0,48.11448108079028,5.0,4.0,3.0,2.0,4.0,,4.0,,5.0,3.0,5.0,7.0,5.0,9.485240054764343,20.40884264899477,-4.196875151409165,5.488179005364184,7.664572545069651,3.9488109739188655,1.0
P0704,35.0,F,Desktop,Intermediate,0.0,22.340308997005277,5.0,5.0,3.0,3.0,4.0,4.0,1.0,4.0,3.0,4.0,6.0,6.0,5.0,9.257340575902937,6.082091128263662,1.613533120627424,4.738399261086164,5.537885947107822,5.29569528344506,1.0
P0705,18.0,F,Android,Beginner,1.0,17.9945204420287,4.0,4.0,,5.0,4.0,4.0,3.0,4.0,3.0,3.0,7.0,5.0,5.0,14.604012249977409,16.75742722453578,6.72737498606188,7.051406886598463,5.787548361352348,4.425411844662705,1.0
